inventory_id,relative_path,sha256,size_bytes,extension,detected_type,text_or_binary,tracked_status,ignored_status,symlink_target,classification,likely_role,review_level,audit_status,per_file_report,notes
F0189,schemas/coff-archive.schema.json,5f5a43f1ce6ae1221df24107f7b9db057156731736ff4aad5c81c93a73abaab3,2079,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0189__schemas__coff-archive.schema.json.md,
F0190,schemas/comdat-resolution.schema.json,01fd177dfa983202ca8770e7985aa623e166fd22c20fdecc1d3d37f9cbfe0aae,579,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0190__schemas__comdat-resolution.schema.json.md,
F0191,schemas/compiler-ground-truth-comparison.schema.json,1ea55d940c62d4e60487f74ac4d9756e4ff4c7cb2c39c9dd629b1d4150646dfb,708,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0191__schemas__compiler-ground-truth-comparison.schema.json.md,
F0192,schemas/compiler-ground-truth.schema.json,1f8d15358ce71168a0f7c4d61ba7ad9db1ef12b534b27444bdda1f77f96392a2,1514,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, required, properties, additionalProperties.",Complete-content text/source review,Audited — complete,files/F0192__schemas__compiler-ground-truth.schema.json.md,
F0193,schemas/compiler-lab.schema.json,37bc55f945daffc31844a78c2b4788191f501589303826a6cee207c5c4717506,2141,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0193__schemas__compiler-lab.schema.json.md,
F0194,schemas/compiler-profile.schema.json,6903f160acf5cfb8329567efbdd2da82b9f171705971e9842afcae21a4a4f844,1869,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0194__schemas__compiler-profile.schema.json.md,
F0195,schemas/convergence-report.schema.json,ace195921a16f72366e2920e6e2ce4e464b51f665d4d12ff5117dbea49119185,1059,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, type, required, properties.",Complete-content text/source review,Audited — complete,files/F0195__schemas__convergence-report.schema.json.md,1 line(s) exceed 140 characters
F0196,schemas/cpp-recovery.schema.json,9eda5eb04cdd6404ed82077dab0b1f2668f3682b33f864fec3c7348439515d8a,932,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, type, required, properties.",Complete-content text/source review,Audited — complete,files/F0196__schemas__cpp-recovery.schema.json.md,
F0197,schemas/decompme-packet.schema.json,65cd0a5d3197e6de85ec46c8eb372a387102192d9341ee252a7f40ca83b91704,1160,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0197__schemas__decompme-packet.schema.json.md,1 line(s) exceed 140 characters
F0198,schemas/dependency-audit.schema.json,2eef4097789050d846536b406ccd7b9e8e639467bdf1ca530045fcc6050c8ee2,1002,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, required, properties, additionalProperties.",Complete-content text/source review,Audited — complete,files/F0198__schemas__dependency-audit.schema.json.md,1 line(s) exceed 140 characters
F0199,schemas/drcov-trace.schema.json,aedc8ab92612b4b325552d3de98da9d04e2e4c3aa2bb2ab319e20f85616cfe7f,1164,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0199__schemas__drcov-trace.schema.json.md,
F0200,schemas/dynamic-report.schema.json,1af7c179c9d4fedbf542c098eab126d556fc8345a464176d211640f391effce0,647,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, required, properties, additionalProperties.",Complete-content text/source review,Audited — complete,files/F0200__schemas__dynamic-report.schema.json.md,
F0201,schemas/evidence.schema.json,5c5199ae9f480dbbb28eb3ebd889a53a46c08535cabf346d3a0bf04f4a4aa7bd,1243,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0201__schemas__evidence.schema.json.md,
F0202,schemas/exe-diff-report.schema.json,3bfb70b7158750523074f638ff5955cc519097a37543f9f097909f4576373b50,1581,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, required, properties, additionalProperties.",Complete-content text/source review,Audited — complete,files/F0202__schemas__exe-diff-report.schema.json.md,
F0203,schemas/execution-harness-generated.schema.json,7ba43bfcb6b5b8736d784112af5531e1a890630e379eb2c345f15442c18a2c6d,1397,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, type, required, properties.",Complete-content text/source review,Audited — complete,files/F0203__schemas__execution-harness-generated.schema.json.md,1 line(s) exceed 140 characters
F0204,schemas/execution-harness.schema.json,2ec27dc202dcf7ab923c646c71e30769b0c18527aaf2e6ba44e70536574e4f68,1621,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0204__schemas__execution-harness.schema.json.md,
F0205,schemas/function-workflow.schema.json,972f7c4fef555a4653a57cad04f1dedb186cc70a6c59de7e674645b30c240351,1451,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties.",Complete-content text/source review,Audited — complete,files/F0205__schemas__function-workflow.schema.json.md,3 line(s) exceed 140 characters
F0206,schemas/function.schema.json,00c65be77cc237df28a9112019c07019f88f38072ceb329907adc88bcfc34704,3676,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, $id, title, type, additionalProperties, required, properties, allOf.",Complete-content text/source review,Audited — complete,files/F0206__schemas__function.schema.json.md,4 line(s) exceed 140 characters
F0207,schemas/governance/campaign.schema.json,df027ea63ef0017b5a9ecae133a21ab7fa13f68e00545529e8606b5f39d1f854,896,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0207__schemas__governance__campaign.schema.json.md,
F0208,schemas/governance/candidate.schema.json,db23f94af8b37ebdfff2798c271a0ef02ea9d77aae83fa8c8ebdab3d2f55ad67,716,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0208__schemas__governance__candidate.schema.json.md,
F0209,schemas/governance/changeset.schema.json,6788b90056dbf46cdaaaab292bdc6c3102e20ff47c790f131b47c15d08f5cbd3,715,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0209__schemas__governance__changeset.schema.json.md,
F0210,schemas/governance/consensus.schema.json,f3edcf4a5962701cde7a0f4f483a19d49e9f5beea5e6a4dc3c643c9970ee9c43,851,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0210__schemas__governance__consensus.schema.json.md,
F0211,schemas/governance/counterexample.schema.json,0e2b706ed1bf89e6c07a483dd171dbb23fbac4f67c87ef1df16be6c2fe50d19c,757,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0211__schemas__governance__counterexample.schema.json.md,
F0212,schemas/governance/family.schema.json,cd02347eefe68396b21d7ec5af6ef9c1554dd4715e962e302ece657cb0b851ed,668,.json,JSON,text,Unavailable — source archive contains no .git metadata,Unavailable — source archive contains no .git metadata,,Schema or contract,"Structured repository data with top-level keys: $schema, additionalProperties, properties, required, title, type.",Complete-content text/source review,Audited — complete,files/F0212__schemas__governance__family.schema.json.md,
